game_id,ゲームタイトル,プラットフォーム,総合点_ゲーマー,コンテンツ量_ゲーマー,自由度_ゲーマー,ソーシャリティ_ゲーマー,BGM_ゲーマー,グラフィック_ゲーマー,感情移入_ゲーマー,ゲーム性_ゲーマー,総合点_カジュアル,コンテンツ量_カジュアル,自由度_カジュアル,ソーシャリティ_カジュアル,BGM_カジュアル,グラフィック_カジュアル,感情移入_カジュアル,敷居の低さ_カジュアル,会社,ジャンル,ゲームシステム,タグ,詳細URL,ゲームの価値_総合
3726,迷宮の塔 トレジャーダンジョン,Switch,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.8,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.6,RainyFrog,,調査中,なし,https://gamewith.jp/switch/game/show/3726,0.6
3711,パックマンチャンピオンシップエディション2 プラス,Switch,0.6,0.4,0.4,0.6,0.6,0.6,0.2,0.6,0.8,0.4,0.4,0.6,0.6,0.6,0.2,1.0,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/switch/game/show/3711,0.7
3623,NARCOS(ナルコス) ,Switch/PS4/XOne/PC,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.6,CurveDigital,,調査中,なし,https://gamewith.jp/switch/game/show/3623,0.6
3615,ラビ×ラビ-パズルアウトストーリーズ-,PS4/Switch,0.6,0.6,0.4,0.4,0.6,0.4,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0.4,0.6,0.6,SilverStarJapan,,調査中,なし,https://gamewith.jp/ps4/game/show/3615,0.6
3546,ぎゃる☆がん ２,Switch/PS4,0.6,0.6,0.2,0.4,0.4,0.4,0.8,0.2,0.7,0.6,0.2,0.4,0.4,0.4,0.8,0.8,INTICREATES,,調査中,なし,https://gamewith.jp/switch/game/show/3546,0.6499999999999999
3510,ロックマン クラシックス コレクション ２,Switch,0.6,0.8,0.4,0.4,0.6,0.2,0.4,0.6,0.5,0.8,0.4,0.4,0.6,0.2,0.4,0.4,CAPCOM,,調査中,なし,https://gamewith.jp/switch/game/show/3510,0.55
7008,おしりたんてい　ププッ　みらいのめいたんていとうじょう！,Switch,0.5,0.4,0.6,0.4,0.6,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.4,0.8,NIPPONCOLUMBIA,アドベンチャー,推理アドベンチャー,原作あり,https://gamewith.jp/switch/game/show/7008,0.55
4958,ときめきメモリアル Girl's Side 4th Heart,Switch,0.5,0.6,0.4,0.2,0.4,0.4,0.6,0.4,0.6,0.6,0.4,0.2,0.4,0.4,0.6,0.8,KONAMI,恋愛シミュレーション,恋愛シミュレーション,イケメン/乙女ゲーム,https://gamewith.jp/switch/game/show/4958,0.55
6985,リッチマン10,Switch,0.5,0.4,0.2,0.6,0.4,0.4,0.2,0.4,0.5,0.4,0.2,0.6,0.4,0.4,0.2,0.4,YoorekaStudio,パーティーゲーム,ボードゲーム,PvP,https://gamewith.jp/switch/game/show/6985,0.5
6932,神様のような君へ,PS4/Switch,0.5,0.2,0.2,0.2,0.4,0.6,0.6,0.2,0.6,0.2,0.2,0.2,0.4,0.6,0.6,1.0,ENTERGRAM,アドベンチャー,恋愛シミュレーション,美少女/学園,https://gamewith.jp/ps4/game/show/6932,0.55
6984,1971 プロジェクト・ヘリオス,Switch/PS4,0.5,0.6,0.4,0.2,0.4,0.4,0.2,0.4,0.5,0.6,0.4,0.2,0.4,0.4,0.2,0.6,パラダイムシフト,,調査中,なし,https://gamewith.jp/switch/game/show/6984,0.5
6743,スーパー野田ゲーPARTY,Switch,0.5,0.4,0.2,0.8,0.2,0.2,0.2,0.4,0.7,0.4,0.2,0.8,0.2,0.2,0.2,0.8,YOSHIMOTOKOGYO,パーティーゲーム,パーティーゲーム,マルチプレイ,https://gamewith.jp/switch/game/show/6743,0.6
5848,フォワード・トゥ・ザ・スカイ（Forward To The Sky）,Switch/PC,0.5,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.7,0.4,0.4,0.4,0.6,0.4,0.6,0.8,COSEN,アクション,アドベンチャー,ファンタジー,https://gamewith.jp/switch/game/show/5848,0.6
5053,コットン リブート！,PS4/Switch/PC,0.5,0.6,0.4,0.4,0.6,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.6,0.4,0.4,0.6,BEEP,シューティング,シューティング,ドット絵,https://gamewith.jp/ps4/game/show/5053,0.55
5753,秋田・男鹿ミステリー案内 凍える銀鈴花,Switch/PS4/PC,0.5,0.6,0.4,0.2,0.4,0.2,0.6,0.6,0.5,0.6,0.4,0.2,0.4,0.2,0.6,0.6,FLYHIGHWORKS,アドベンチャー,推理アドベンチャー,本格ストーリー,https://gamewith.jp/switch/game/show/5753,0.5
3476,アガサ・クリスティ - ABC殺人事件,PS4/Switch,0.5,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.4,0.6,クロスファンクション,アドベンチャー,推理アドベンチャー,原作あり,https://gamewith.jp/ps4/game/show/3476,0.5
3444,この素晴らしい世界に祝福を！-この欲深いゲームに審判を！-,PS4/Switch,0.5,0.4,0.4,0.2,0.6,0.4,0.6,0.2,0.6,0.4,0.4,0.2,0.6,0.4,0.6,0.8,5pb,アドベンチャー,アドベンチャー,原作あり,https://gamewith.jp/ps4/game/show/3444,0.55
6187,メダロット クラシックス プラス,Switch,0.5,0.8,0.2,0.4,0.4,0.2,0.4,0.6,0.6,0.8,0.2,0.4,0.4,0.2,0.4,0.8,Imagineer,シミュレーションRPG/アクション/ベーシックRPG,シミュレーションRPG,ドット絵/メカ/PvP/オフライン,https://gamewith.jp/switch/game/show/6187,0.55
6612,こだわりラーメン館のゲーム紹介｜評価とレビュー,Switch/PS4/PC,0.5,0.4,0.6,0.2,0.4,0.2,0.4,0.4,0.6,0.4,0.6,0.2,0.4,0.2,0.4,0.8,Kairosoft,経営・育成シミュレーション,経営・運営シミュレーション,ドット絵,https://gamewith.jp/switch/game/show/6612,0.55
6582,ネバーエンディングナイトメア,Switch/PS4/PC,0.5,0.2,0.4,0.2,0.4,0.4,0.6,0.4,0.6,0.2,0.4,0.2,0.4,0.4,0.6,0.6,OizumiAmuzio,アドベンチャー,アドベンチャー,インディーゲーム,https://gamewith.jp/switch/game/show/6582,0.55
6570,わんニャンどうぶつ病院　ペットを助けるだいじなお仕事,Switch,0.5,0.4,0.6,0.2,0.4,0.4,0.6,0.4,0.6,0.4,0.6,0.2,0.4,0.4,0.6,0.8,日本コロムビア,その他シミュレーション,その他シミュレーション,かわいい,https://gamewith.jp/switch/game/show/6570,0.55
5486,遙かなる時空の中で7,Switch,0.5,0.4,0.4,0.2,0.6,0.4,0.6,0.2,0.6,0.4,0.4,0.2,0.6,0.4,0.6,0.6,KOEITECMOGAMES,恋愛シミュレーション,恋愛シミュレーション,本格ストーリー/フルボイス,https://gamewith.jp/switch/game/show/5486,0.55
5811,SYNAPTIC DRIVE（シナプティック・ドライブ）,Switch/PC,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.6,YunuoInternational,アクション,アクション,インディーゲーム/PvP/クロスプレイ,https://gamewith.jp/switch/game/show/5811,0.55
5793,プリズンプリンセス,Switch/PC,0.5,0.6,0.4,0.2,0.4,0.4,0.4,0.6,0.5,0.6,0.4,0.2,0.4,0.4,0.4,0.6,qureate,アドベンチャー,推理アドベンチャー,美少女,https://gamewith.jp/switch/game/show/5793,0.5
5003,バーガータイムパーティー,Switch,0.5,0.6,0.2,0.4,0.6,0.4,0.4,0.4,0.7,0.6,0.2,0.4,0.6,0.4,0.4,0.8,G-MODE,,調査中,なし,https://gamewith.jp/switch/game/show/5003,0.6
4928,婆裟羅コレクション,PS4/Switch,0.5,0.6,0.4,0.4,0.4,0.2,0.2,0.4,0.5,0.6,0.4,0.4,0.4,0.2,0.2,0.6,ChorusWorldwide,,調査中,なし,https://gamewith.jp/ps4/game/show/4928,0.5
5262,釣りスピ スイッチ版,Switch,0.5,0.4,0.4,0.8,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.8,0.4,0.4,0.4,0.8,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/switch/game/show/5262,0.6
6659,Slay the Spire,PS4/Switch,0.5,0.6,0.6,0.2,0.6,0.4,0.4,0.4,0.5,0.6,0.6,0.2,0.6,0.4,0.4,0.4,HumbleGames,,調査中,なし,https://gamewith.jp/ps4/game/show/6659,0.5
5044,スーパーリアル麻雀PⅥ,Switch,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.8,MightyCraft,,調査中,なし,https://gamewith.jp/switch/game/show/5044,0.55
4970,悪魔城ドラキュラ アニバーサリーコレクション,Switch/PS4,0.5,0.8,0.4,0.4,0.4,0.2,0.4,0.4,0.6,0.8,0.4,0.4,0.4,0.2,0.4,0.6,KONAMI,,調査中,なし,https://gamewith.jp/switch/game/show/4970,0.55
3735,釣りスタ ワールドツアー,Switch,0.5,0.6,0.4,0.2,0.6,0.4,0.4,0.6,0.7,0.6,0.4,0.2,0.6,0.4,0.4,0.8,GREE,,調査中,なし,https://gamewith.jp/switch/game/show/3735,0.6
3971,WORK×WORK(ワーク×ワーク),PS4/Switch,0.5,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.7,0.4,0.4,0.6,0.6,0.4,0.4,0.8,FURYU,,調査中,なし,https://gamewith.jp/ps4/game/show/3971,0.6
4106,最悪なる災厄人間に捧ぐ,PS4/Switch,0.5,0.4,0.2,0.2,0.4,0.6,0.6,0.2,0.6,0.4,0.2,0.2,0.4,0.6,0.6,0.6,KEMCO,,調査中,なし,https://gamewith.jp/ps4/game/show/4106,0.55
4044,SEGA AGES ソニック・ザ・ヘッジホッグ,Switch,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.6,SEGA,,調査中,なし,https://gamewith.jp/switch/game/show/4044,0.55
3918,探偵 神宮寺三郎 PRISM OF EYES,PS4/Switch,0.5,0.6,0.2,0.4,0.4,0.4,0.6,0.2,0.6,0.6,0.2,0.4,0.4,0.4,0.6,0.6,ARCSYSTEMWORKS,,調査中,なし,https://gamewith.jp/ps4/game/show/3918,0.55
5990,ニンテンドーラボ Toy-Con 02：ロボットキット,Switch,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.6,0.4,0.4,0.4,0.4,0.4,0.8,Nintendo,,調査中,なし,https://gamewith.jp/switch/game/show/5990,0.6
3743,Dear My Abyss,Switch,0.5,0.2,0.4,0.2,0.4,0.4,0.6,0.4,0.6,0.2,0.4,0.2,0.4,0.4,0.6,0.8,Regista,,調査中,なし,https://gamewith.jp/switch/game/show/3743,0.55
3873,モンスターエナジー・スーパークロス,PS4/Switch/PC,0.5,0.4,0.4,0.2,0.4,0.6,0.6,0.6,0.5,0.4,0.4,0.2,0.4,0.6,0.6,0.6,OizumiAmuzio,,調査中,なし,https://gamewith.jp/ps4/game/show/3873,0.5
3771,ドローンファイト,Switch,0.5,0.4,0.2,0.6,0.4,0.4,0.2,0.4,0.6,0.4,0.2,0.6,0.4,0.4,0.2,0.6,SilverStarJapan,,調査中,なし,https://gamewith.jp/switch/game/show/3771,0.55
3770,サムライスピリッツ 斬紅郎無双剣 (アケアカNEOGEO),Switch,0.5,0.4,0.2,0.4,0.4,0.4,0.2,0.6,0.6,0.4,0.2,0.4,0.4,0.4,0.2,0.8,HAMSTER,,調査中,なし,https://gamewith.jp/switch/game/show/3770,0.55
3767,アンエピック スイッチ版,Switch,0.5,0.4,0.2,0.4,0.6,0.4,0.2,0.4,0.5,0.4,0.2,0.4,0.6,0.4,0.2,0.6,FLYHIGHWORKS,,調査中,なし,https://gamewith.jp/switch/game/show/3767,0.5
3766,アクアキティ UDX,Switch,0.5,0.4,0.2,0.4,0.6,0.4,0.2,0.6,0.6,0.4,0.2,0.4,0.6,0.4,0.2,0.8,eastasiasoft,,調査中,なし,https://gamewith.jp/switch/game/show/3766,0.55
3755,サリーの法則,Switch,0.5,0.2,0.4,0.4,0.6,0.4,0.8,0.4,0.7,0.2,0.4,0.4,0.6,0.4,0.8,0.8,Polaris-x,,調査中,なし,https://gamewith.jp/switch/game/show/3755,0.6
3745,超獣ギガ大戦,Switch,0.5,0.2,0.6,0.4,0.6,0.2,0.4,0.4,0.6,0.2,0.6,0.4,0.6,0.2,0.4,0.8,SilverStarJapan,,調査中,なし,https://gamewith.jp/switch/game/show/3745,0.55
6905,デュエマであそぼう！,Switch,0.4,0.2,0.4,0.2,0.4,0.6,0.4,0.2,0.7,0.2,0.4,0.2,0.4,0.6,0.4,1.0,タカラトミー,トレーディングカードゲーム,トレーディングカードゲーム,基本プレイ無料/原作あり,https://gamewith.jp/switch/game/show/6905,0.55
6548,ファイナルソード,Switch/PS5/PS4,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.2,0.4,0.8,HUPGamesInc.,アクションRPG,アクションRPG,ファンタジー,https://gamewith.jp/switch/game/show/6548,0.5
4782,名探偵コナン スケボーラン 怪盗キッドと神秘の秘宝,Switch,0.4,0.4,0.2,0.4,0.6,0.2,0.4,0.4,0.5,0.4,0.2,0.4,0.6,0.2,0.4,0.6,TMS,,調査中,なし,https://gamewith.jp/switch/game/show/4782,0.45
6908,ファルコニア ウォリアーエディション,Switch/PS4/PS5,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.6,3goo,アクションRPG,アクションRPG,オープンワールド,https://gamewith.jp/switch/game/show/6908,0.8
3578,英雄伝説 閃の軌跡II：改 -The Erebonian Civil War-,Switch/PS4,0.8,0.8,0.6,0.4,0.8,0.6,0.8,0.6,0.7,0.8,0.6,0.4,0.8,0.6,0.8,0.4,Falcom,ベーシックRPG,コマンドバトルRPG,本格ストーリー,https://gamewith.jp/switch/game/show/3578,0.75
3608,戦場のフーガ,Switch/PS4/PS5/XOne/PC,0.8,0.4,0.4,0.4,0.6,0.6,0.6,0.8,0.6,0.4,0.4,0.4,0.6,0.6,0.6,0.4,サイバーコネクトツー,シミュレーションRPG,シミュレーションRPG,ファンタジー/本格ストーリー,https://gamewith.jp/switch/game/show/3608,0.7
6597,クレ夏のゲーム紹介｜評価とレビュー,Switch/PS4/PC,0.8,0.6,0.8,0.4,0.6,0.8,1.0,0.6,0.9,0.6,0.8,0.4,0.6,0.8,1.0,1.0,neos,アドベンチャー,アドベンチャー,原作あり/アニメ,https://gamewith.jp/switch/game/show/6597,0.8500000000000001
7424,風雨来記4 (ふうらいき),PS4/Switch,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.8,NipponIchiSoftware,,調査中,なし,https://gamewith.jp/ps4/game/show/7424,0.8
6605,プロスピ2021(eBASEBALLプロ野球スピリッツ2021 グランドスラム),Switch,0.8,0.8,0.6,0.6,0.4,0.8,0.4,0.8,0.8,0.8,0.6,0.6,0.4,0.8,0.4,0.6,KONAMI,,調査中,なし,https://gamewith.jp/switch/game/show/6605,0.8
6404,GT7(グランツーリスモ7),PS5/PS4,1.0,0.8,0.6,0.8,0.6,1.0,0.4,1.0,0.8,0.8,0.6,0.8,0.6,1.0,0.4,0.4,SonyInteractiveEntertainment,レース,レース,マルチプレイ,https://gamewith.jp/ps5/game/show/6404,0.9
5131,エルデンリング(ELDEN RING),PS4/PS5/Xbox/PC,1.0,1.0,1.0,0.8,0.6,0.8,0.4,1.0,0.8,1.0,1.0,0.8,0.6,0.8,0.4,0.4,BANDAINAMCOEntertainment,アクションRPG,アクションRPG,ファンタジー/死にゲー,https://gamewith.jp/ps4/game/show/5131,0.9
6722,LOST JUDGMENT(ロストジャッジメント)：裁かれざる記憶,PS5/PS4/XOne/PC,1.0,1.0,0.8,0.4,1.0,0.8,1.0,0.8,0.9,1.0,0.8,0.4,1.0,0.8,1.0,0.8,SEGA,アクション,アクション,イケメン/アウトロー・バイオレンス/本格ストーリー,https://gamewith.jp/ps5/game/show/6722,0.95
3554,Ghost of Tsushima（ゴースト・オブ・ツシマ）,PS4/PS5,1.0,0.8,0.8,0.8,0.6,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.6,1.0,0.8,0.6,SonyInteractiveEntertainment,アクションRPG,アクションRPG,和風/オープンワールド,https://gamewith.jp/ps4/game/show/3554,0.9
3415,The Last of Us Part II（ラストオブアス2）,PS4,1.0,0.8,0.6,0.4,0.6,1.0,1.0,0.6,1.0,0.8,0.6,0.4,0.6,1.0,1.0,0.6,SonyInteractiveEntertainment,アクションRPG,アクションRPG,本格ストーリー,https://gamewith.jp/ps4/game/show/3415,1.0
3675,DEATH STRANDING（デス・ストランディング）,PS4/PC/PS5,1.0,0.8,0.8,0.6,0.8,1.0,0.8,0.8,0.9,0.8,0.8,0.6,0.8,1.0,0.8,0.6,SonyInteractiveEntertainment,アクション,その他アクション,オープンワールド,https://gamewith.jp/ps4/game/show/3675,0.95
5191,モンスターハンターワールド：アイスボーン,PS4/PC,1.0,1.0,0.6,1.0,0.6,1.0,0.4,1.0,0.9,1.0,0.6,1.0,0.6,1.0,0.4,0.6,CAPCOM,アクションRPG,アクション,マルチプレイ,https://gamewith.jp/ps4/game/show/5191,0.95
4413,PLAYERUNKNOWN'S BATTLEGROUNDS(PUBG) ,PS4/PC,1.0,0.8,1.0,1.0,0.6,0.8,0.4,0.8,0.9,0.8,1.0,1.0,0.6,0.8,0.4,1.0,SonyInteractiveEntertainment,シューティング,TPS,なし,https://gamewith.jp/ps4/game/show/4413,0.95
3374,レッド・デッド・リデンプション2,PS4/XOne/PC,1.0,1.0,1.0,1.0,0.6,1.0,0.6,0.8,0.9,1.0,1.0,1.0,0.6,1.0,0.6,0.6,RockstarGames,アクション,アクション,なし,https://gamewith.jp/ps4/game/show/3374,0.95
3499,モンスターハンター：ワールド(MHW),PS4/XOne/PC,1.0,1.0,0.6,1.0,0.6,1.0,0.6,1.0,0.9,1.0,0.6,1.0,0.6,1.0,0.6,0.6,CAPCOM,,調査中,なし,https://gamewith.jp/ps4/game/show/3499,0.95
3512,アーク PS4(ARK：Survival Evolved),PS4/PC,1.0,1.0,1.0,1.0,0.6,0.8,0.4,0.8,0.8,1.0,1.0,1.0,0.6,0.8,0.4,0.4,Spike-Chunsoft,アクション,サバイバルゲーム,マルチプレイ,https://gamewith.jp/ps4/game/show/3512,0.9
5923,Fallout 4（フォールアウト）,PS4,1.0,1.0,1.0,0.4,0.8,0.8,0.6,0.8,0.9,1.0,1.0,0.4,0.8,0.8,0.6,0.6,BethesdaSoftworks,,調査中,なし,https://gamewith.jp/ps4/game/show/5923,0.95
3253,メタルギアソリッドV ファントムペイン,PS4/PC,1.0,0.8,0.8,0.6,0.8,1.0,1.0,0.8,0.9,0.8,0.8,0.6,0.8,1.0,1.0,0.6,KONAMI,アクションRPG,アクション,マルチプレイ/オープンワールド,https://gamewith.jp/ps4/game/show/3253,0.95
3908,グランド・セフト・オートV(GTA5),PS4/XOne/PC/PS5,1.0,1.0,1.0,1.0,0.6,1.0,0.6,0.6,0.9,1.0,1.0,1.0,0.6,1.0,0.6,0.4,RockstarGames,アクション,その他アクション,なし,https://gamewith.jp/ps4/game/show/3908,0.95
6405,ホライゾン 禁じられた西部(Horizon Forbidden West),PS5/PS4,0.9,1.0,0.6,0.6,0.4,1.0,0.8,0.8,0.8,1.0,0.6,0.6,0.4,1.0,0.8,0.4,SonyInteractiveEntertainment,アクションRPG,アクション,オープンワールド,https://gamewith.jp/ps5/game/show/6405,0.8500000000000001
6537,KOF15(キングオブファイターズ15),PS4/PS5/PC,0.9,0.6,0.6,0.8,0.6,0.8,0.4,1.0,0.7,0.6,0.6,0.8,0.6,0.8,0.4,0.4,SNK,格闘ゲーム,格闘ゲーム,PvP,https://gamewith.jp/ps4/game/show/6537,0.8
6995,ディサイプルズ リベレーション,PS5/PS4/PC,0.9,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.6,0.8,0.8,0.6,KalypsoMedia,シミュレーションRPG,シミュレーションRPG,マルチプレイ,https://gamewith.jp/ps5/game/show/6995,0.9
6827,ファーミングシミュレーター22,PS4/PS5/Xbox/PC,0.9,1.0,0.8,0.8,0.4,0.8,0.4,0.6,0.8,1.0,0.8,0.8,0.4,0.8,0.4,0.4,BANDAINAMCOEntertainment,その他シミュレーション,経営・運営シミュレーション,マルチプレイ/農園ゲーム,https://gamewith.jp/ps4/game/show/6827,0.8500000000000001
6779,バトルフィールド 2042(BF2042),PS5/PS4/PC,0.9,0.8,0.8,0.8,0.4,1.0,0.4,0.8,0.8,0.8,0.8,0.8,0.4,1.0,0.4,0.6,ElectronicArts,シューティング,FPS,大人数バトル,https://gamewith.jp/ps5/game/show/6779,0.8500000000000001
6935,コール オブ デューティ ヴァンガード,PS4/PS5/XOne/PC,0.9,0.6,0.6,0.8,0.6,0.8,0.6,0.8,0.8,0.6,0.6,0.8,0.6,0.8,0.6,0.6,SonyInteractiveEntertainment,シューティング,FPS,PvP/大人数バトル/マルチプレイ/クロスプレイ,https://gamewith.jp/ps4/game/show/6935,0.8500000000000001
5759,スタマス(アイドルマスター スターリットシーズン),PS4/PC,0.9,1.0,0.8,0.4,0.6,0.8,0.8,0.6,0.7,1.0,0.8,0.4,0.6,0.8,0.8,0.4,BANDAINAMCOEntertainment,その他シミュレーション,その他シミュレーション,美少女,https://gamewith.jp/ps4/game/show/5759,0.8
4829,Back 4 Blood,PS4/PS5/XOne/PC,0.9,0.8,0.6,0.8,0.6,0.6,0.6,0.8,0.8,0.8,0.6,0.8,0.6,0.6,0.6,0.6,WarnerBros.,シューティング,FPS,PvP/マルチプレイ/ゾンビ,https://gamewith.jp/ps4/game/show/4829,0.8500000000000001
6245,ファークライ6,PS4/PS5/XOne/PC,0.9,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.8,0.4,Ubisoft,シューティング,FPS,オープンワールド,https://gamewith.jp/ps4/game/show/6245,0.8500000000000001
6517,黎の軌跡,PS4/PS5,0.9,0.8,0.6,0.6,0.8,0.8,0.8,0.6,0.8,0.8,0.6,0.6,0.8,0.8,0.8,0.6,Falcom,アクションRPG,アクションRPG,イケメン,https://gamewith.jp/ps4/game/show/6517,0.8500000000000001
5128,テイルズ オブ アライズ,PS4/PS5/XOne/PC,0.9,0.8,0.6,0.4,1.0,0.8,0.8,0.8,0.9,0.8,0.6,0.4,1.0,0.8,0.8,0.6,BANDAINAMCOEntertainment,アクションRPG,アクションRPG,Steam/テイルズ/ファンタジー,https://gamewith.jp/ps4/game/show/5128,0.9
6414,HITMAN3（ヒットマン3）,PS5/PS4,0.9,0.6,0.8,0.4,0.6,1.0,0.8,0.8,0.7,0.6,0.8,0.4,0.6,1.0,0.8,0.4,H2Interactive,,調査中,なし,https://gamewith.jp/ps5/game/show/6414,0.8
6423,Godfall（ゴッドフォール）,PS4/PS5/PC,0.9,0.4,0.6,0.8,0.6,1.0,0.4,0.8,0.8,0.4,0.6,0.8,0.6,1.0,0.4,0.6,PLAYISM,アクションRPG,アクションRPG,ファンタジー/マルチプレイ/ハクスラ,https://gamewith.jp/ps4/game/show/6423,0.8500000000000001
6890,ハンターズアリーナ：レジェンド,PS4/PS5/PC,0.9,0.6,0.8,0.8,0.6,0.8,0.6,0.8,0.7,0.6,0.8,0.8,0.6,0.8,0.6,0.4,Mantisco,アクションRPG,アクションRPG,ファンタジー/PvP,https://gamewith.jp/ps4/game/show/6890,0.8
6762,バーチャファイター eスポーツ,PS4,0.9,0.6,0.6,0.8,0.6,0.8,0.4,1.0,0.6,0.6,0.6,0.8,0.6,0.8,0.4,0.2,SEGA,格闘ゲーム,格闘ゲーム,eSports,https://gamewith.jp/ps4/game/show/6762,0.75
6416,バイオハザード ヴィレッジ(バイオ8),PS5/PS4/PC,0.9,0.4,0.6,0.4,0.6,1.0,0.8,0.8,0.7,0.4,0.6,0.4,0.6,1.0,0.8,0.4,CAPCOM,アクション,アクション,本格ストーリー,https://gamewith.jp/ps5/game/show/6416,0.8
5940,ニーア レプリカント ver.1.22474487139…,PS4/XOne/PC,0.9,0.8,0.6,0.4,0.8,0.8,0.8,0.6,0.9,0.8,0.6,0.4,0.8,0.8,0.8,0.8,SQUAREENIX,アクションRPG,アクションRPG,オープンワールド/フルボイス,https://gamewith.jp/ps4/game/show/5940,0.9
5119,アウトライダーズ,PS4/PS5/PC,0.9,0.8,0.8,0.8,0.6,0.8,0.6,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.6,0.6,SQUAREENIX,シューティング,TPS,SF/マルチプレイ,https://gamewith.jp/ps4/game/show/5119,0.8500000000000001
6472,仁王２ Complete Edition,PS5/PS4,0.9,1.0,0.6,0.8,0.6,0.8,0.6,0.8,0.8,1.0,0.6,0.8,0.6,0.8,0.6,0.6,KOEITECMOGAMES,アクションRPG,アクションRPG,戦国/ハクスラ,https://gamewith.jp/ps5/game/show/6472,0.8500000000000001
6552,オートチェス,PS5/PS4/PC,0.9,0.6,0.8,0.8,0.4,0.6,0.4,1.0,0.7,0.6,0.8,0.8,0.4,0.6,0.4,0.4,LongEntertainmentCompany,ストラテジー,ターン制ストラテジー,基本プレイ無料/PvP/マルチプレイ/eSports/クロスプレイ,https://gamewith.jp/ps5/game/show/6552,0.8
5995,THE DARK PICTURES: LITTLE HOPE(リトル・ホープ),PS4/PC,0.9,0.4,0.4,1.0,0.6,1.0,0.8,0.4,0.9,0.4,0.4,1.0,0.6,1.0,0.8,0.6,BANDAINAMCOEntertainment,アドベンチャー,ホラーゲーム,ゾンビ,https://gamewith.jp/ps4/game/show/5995,0.9
6479,レッド・デッド・オンライン,PS4/PC,0.9,1.0,1.0,0.8,0.6,0.8,0.6,0.6,0.9,1.0,1.0,0.8,0.6,0.8,0.6,0.6,RockstarGames,アクション,その他アクション,マルチプレイ,https://gamewith.jp/ps4/game/show/6479,0.9
6427,Marvel’s Spider-Man: Miles Morales（マーベル スパイダーマン：マイルズ・モラレス）,PS5/PS4/PC,0.9,0.6,0.6,0.6,0.6,1.0,0.8,0.8,0.8,0.6,0.6,0.6,0.6,1.0,0.8,0.6,SonyInteractiveEntertainment,アドベンチャー,その他アクション,原作あり/オープンワールド,https://gamewith.jp/ps5/game/show/6427,0.8500000000000001
6041,アサシンクリードヴァルハラ(Assassin's Creed Valhalla),PS5/PS4/XOne/PC,0.9,0.8,0.8,0.4,0.6,1.0,0.6,0.8,0.8,0.8,0.8,0.4,0.6,1.0,0.6,0.6,Ubisoft,,調査中,なし,https://gamewith.jp/ps5/game/show/6041,0.8500000000000001
5674,原神,PS5/PS4/PC,0.9,1.0,0.8,0.8,0.6,0.6,0.6,0.6,0.8,1.0,0.8,0.8,0.6,0.6,0.6,0.6,miHoYo,アクションRPG,その他アクション,美少女/基本プレイ無料/ファンタジー/マルチプレイ/オープンワールド,https://gamewith.jp/ps5/game/show/5674,0.8500000000000001
6348,eFootball ウイニングイレブン 2021,PS4/PC,0.9,0.8,0.6,0.8,0.4,0.8,0.4,1.0,0.9,0.8,0.6,0.8,0.4,0.8,0.4,0.8,KONAMI,サッカー,サッカー,PvP/マルチプレイ,https://gamewith.jp/ps4/game/show/6348,0.9
